,LINK_ID,DATA,HOUR,SPEED
7266,4130147100,20210502,9,38.0
7267,4130147100,20210502,10,43.0
7268,4130147100,20210502,11,42.0
7269,4130147100,20210502,12,44.0
7270,4130147100,20210502,13,38.0
7271,4130147100,20210502,14,42.0
7272,4130147100,20210502,15,41.0
7273,4130147100,20210502,16,40.0
7274,4130147100,20210502,17,39.0
7275,4130147100,20210502,18,42.0
7276,4130147100,20210502,19,45.0
7277,4130147100,20210502,20,38.0
7278,4130147100,20210502,21,45.0
7279,4130147100,20210502,22,42.0
7280,4130147100,20210502,23,38.0
7281,4130147300,20210502,0,35.0
7282,4130147300,20210502,1,35.0
7283,4130147300,20210502,2,35.0
7284,4130147300,20210502,3,35.0
7285,4130147300,20210502,4,35.0
7286,4130147300,20210502,5,35.0
7287,4130147300,20210502,6,33.0
7288,4130147300,20210502,7,30.0
7289,4130147300,20210502,8,30.0
7290,4130147300,20210502,9,32.0
7291,4130147300,20210502,10,20.0
7292,4130147300,20210502,11,37.0
7293,4130147300,20210502,12,31.0
7294,4130147300,20210502,13,24.0
7295,4130147300,20210502,14,30.0
7296,4130147300,20210502,15,11.0
7297,4130147300,20210502,16,37.0
7298,4130147300,20210502,17,37.0
7299,4130147300,20210502,18,25.0
7300,4130147300,20210502,19,28.0
7301,4130147300,20210502,20,16.0
7302,4130147300,20210502,21,31.0
7303,4130147300,20210502,22,37.0
7304,4130147300,20210502,23,37.0
7305,4130148200,20210502,0,36.0
7306,4130148200,20210502,1,36.0
7307,4130148200,20210502,2,36.0
7308,4130148200,20210502,3,36.0
7309,4130148200,20210502,4,36.0
7310,4130148200,20210502,5,36.0
7311,4130148200,20210502,6,24.0
7312,4130148200,20210502,7,18.0
7313,4130148200,20210502,8,18.0
7314,4130148200,20210502,9,18.0
7315,4130148200,20210502,10,18.0
7316,4130148200,20210502,11,18.0
7317,4130148200,20210502,12,18.0
7318,4130148200,20210502,13,18.0
7319,4130148200,20210502,14,19.0
7320,4130148200,20210502,15,16.0
7321,4130148200,20210502,16,15.0
7322,4130148200,20210502,17,17.0
7323,4130148200,20210502,18,20.0
7324,4130148200,20210502,19,23.0
7325,4130148200,20210502,20,27.0
7326,4130148200,20210502,21,28.0
7327,4130148200,20210502,22,29.0
7328,4130148200,20210502,23,30.0
7329,4130148300,20210502,0,35.0
7330,4130148300,20210502,1,35.0
7331,4130148300,20210502,2,14.0
7332,4130148300,20210502,3,35.0
7333,4130148300,20210502,4,35.0
7334,4130148300,20210502,5,35.0
7335,4130148300,20210502,6,17.0
7336,4130148300,20210502,7,5.0
7337,4130148300,20210502,8,17.0
7338,4130148300,20210502,9,2.0
7339,4130148300,20210502,10,16.0
7340,4130148300,20210502,11,11.0
7341,4130148300,20210502,12,14.0
7342,4130148300,20210502,13,23.0
7343,4130148300,20210502,14,24.0
7344,4130148300,20210502,15,25.0
7345,4130148300,20210502,16,24.0
7346,4130148300,20210502,17,27.0
7347,4130148300,20210502,18,23.0
7348,4130148300,20210502,19,23.0
7349,4130148300,20210502,20,23.0
7350,4130148300,20210502,21,27.0
7351,4130148300,20210502,22,29.0
7352,4130148300,20210502,23,33.0
7353,4130148400,20210502,1,23.0
7354,4130148400,20210502,7,16.0
7355,4130148400,20210502,10,48.0
7356,4130148400,20210502,12,36.0
7357,4130148400,20210502,13,50.0
7358,4130148400,20210502,14,24.0
7359,4130148400,20210502,15,26.0
7360,4130148400,20210502,16,16.0
7361,4130148400,20210502,17,26.0
7362,4130148400,20210502,18,35.0
7363,4130148400,20210502,19,17.0
7364,4130148500,20210502,13,6.0
7365,4130148500,20210502,19,14.0
7366,4130149000,20210502,0,39.0
7367,4130149000,20210502,1,40.0
7368,4130149000,20210502,2,42.0
7369,4130149000,20210502,3,49.0
7370,4130149000,20210502,4,35.0
7371,4130149000,20210502,5,49.0
7372,4130149000,20210502,6,49.0
7373,4130149000,20210502,7,42.0
7374,4130149000,20210502,8,41.0
7375,4130149000,20210502,9,36.0
7376,4130149000,20210502,10,37.0
7377,4130149000,20210502,11,35.0
7378,4130149000,20210502,12,40.0
7379,4130149000,20210502,13,40.0
7380,4130149000,20210502,14,40.0
7381,4130149000,20210502,15,37.0
7382,4130149000,20210502,16,39.0
7383,4130149000,20210502,17,34.0
7384,4130149000,20210502,18,41.0
7385,4130149000,20210502,19,40.0
7386,4130149000,20210502,20,38.0
7387,4130149000,20210502,21,40.0
7388,4130149000,20210502,22,38.0
7389,4130149000,20210502,23,39.0
7390,4130149100,20210502,0,51.0
7391,4130149100,20210502,1,51.0
7392,4130149100,20210502,2,51.0
7393,4130149100,20210502,3,51.0
7394,4130149100,20210502,4,51.0
7395,4130149100,20210502,5,51.0
7396,4130149100,20210502,6,48.0
7397,4130149100,20210502,7,51.0
7398,4130149100,20210502,8,46.0
7399,4130149100,20210502,9,43.0
7400,4130149100,20210502,10,39.0
7401,4130149100,20210502,11,40.0
7402,4130149100,20210502,12,25.0
7403,4130149100,20210502,13,34.0
7404,4130149100,20210502,14,25.0
7405,4130149100,20210502,15,30.0
7406,4130149100,20210502,16,29.0
7407,4130149100,20210502,17,49.0
7408,4130149100,20210502,18,29.0
7409,4130149100,20210502,19,29.0
7410,4130149100,20210502,20,36.0
7411,4130149100,20210502,21,35.0
7412,4130149100,20210502,22,38.0
7413,4130149100,20210502,23,39.0
7414,4130149500,20210502,0,44.0
7415,4130149500,20210502,1,82.0
7416,4130149500,20210502,2,57.0
7417,4130149500,20210502,3,57.0
7418,4130149500,20210502,4,57.0
7419,4130149500,20210502,5,57.0
7420,4130149500,20210502,6,51.0
7421,4130149500,20210502,7,43.0
7422,4130149500,20210502,8,64.0
7423,4130149500,20210502,9,46.0
7424,4130149500,20210502,10,45.0
7425,4130149500,20210502,11,47.0
7426,4130149500,20210502,12,47.0
7427,4130149500,20210502,13,42.0
7428,4130149500,20210502,14,45.0
7429,4130149500,20210502,15,52.0
7430,4130149500,20210502,16,52.0
7431,4130149500,20210502,17,52.0
7432,4130149500,20210502,18,41.0
7433,4130149500,20210502,19,53.0
7434,4130149500,20210502,20,65.0
7435,4130149500,20210502,21,58.0
7436,4130149500,20210502,22,44.0
7437,4130149500,20210502,23,51.0
7438,4130149600,20210502,0,90.0
7439,4130149600,20210502,5,43.0
7440,4130149600,20210502,7,44.0
7441,4130149600,20210502,8,34.0
7442,4130149600,20210502,10,35.0
7443,4130149600,20210502,11,34.0
7444,4130149600,20210502,12,32.0
7445,4130149600,20210502,13,37.0
7446,4130149600,20210502,14,41.0
7447,4130149600,20210502,15,30.0
7448,4130149600,20210502,16,25.0
7449,4130149600,20210502,17,31.0
7450,4130149600,20210502,18,31.0
7451,4130149600,20210502,19,40.0
7452,4130149600,20210502,20,34.0
7453,4130149600,20210502,21,34.0
7454,4130149600,20210502,22,76.0
7455,4130149600,20210502,23,41.0
7456,4130149700,20210502,0,57.0
7457,4130149700,20210502,1,57.0
7458,4130149700,20210502,2,57.0
7459,4130149700,20210502,3,57.0
7460,4130149700,20210502,4,57.0
7461,4130149700,20210502,5,57.0
7462,4130149700,20210502,6,57.0
7463,4130149700,20210502,7,57.0
7464,4130149700,20210502,8,57.0
7465,4130149700,20210502,9,57.0
7466,4130149700,20210502,10,45.0
7467,4130149700,20210502,11,50.0
7468,4130149700,20210502,12,49.0
7469,4130149700,20210502,13,37.0
7470,4130149700,20210502,14,48.0
7471,4130149700,20210502,15,49.0
7472,4130149700,20210502,16,46.0
7473,4130149700,20210502,17,47.0
7474,4130149700,20210502,18,42.0
7475,4130149700,20210502,19,33.0
7476,4130149700,20210502,20,47.0
7477,4130149700,20210502,21,69.0
7478,4130149700,20210502,22,48.0
7479,4130149700,20210502,23,50.0
7480,4130150000,20210502,0,33.0
7481,4130150000,20210502,1,37.0
7482,4130150000,20210502,2,37.0
7483,4130150000,20210502,3,37.0
7484,4130150000,20210502,4,37.0
7485,4130150000,20210502,5,37.0
7486,4130150000,20210502,6,29.0
7487,4130150000,20210502,7,26.0
7488,4130150000,20210502,8,22.0
7489,4130150000,20210502,9,28.0
7490,4130150000,20210502,10,25.0
7491,4130150000,20210502,11,18.0
7492,4130150000,20210502,12,33.0
7493,4130150000,20210502,13,19.0
7494,4130150000,20210502,14,17.0
7495,4130150000,20210502,15,14.0
7496,4130150000,20210502,16,22.0
7497,4130150000,20210502,17,20.0
7498,4130150000,20210502,18,21.0
7499,4130150000,20210502,19,30.0
7500,4130150000,20210502,20,32.0
7501,4130150000,20210502,21,31.0
7502,4130150000,20210502,22,31.0
7503,4130150000,20210502,23,32.0
7504,4130150100,20210502,13,10.0
7505,4130150400,20210502,10,19.0
7506,4130150400,20210502,11,28.0
7507,4130150400,20210502,15,22.0
7508,4130150400,20210502,20,23.0
7509,4130150800,20210502,0,45.0
7510,4130150800,20210502,1,45.0
7511,4130150800,20210502,2,35.0
7512,4130150800,20210502,3,45.0
7513,4130150800,20210502,4,45.0
7514,4130150800,20210502,5,45.0
7515,4130150800,20210502,6,44.0
7516,4130150800,20210502,7,44.0
7517,4130150800,20210502,8,44.0
7518,4130150800,20210502,9,44.0
7519,4130150800,20210502,10,43.0
7520,4130150800,20210502,11,52.0
7521,4130150800,20210502,12,36.0
7522,4130150800,20210502,13,36.0
7523,4130150800,20210502,14,37.0
7524,4130150800,20210502,15,37.0
7525,4130150800,20210502,16,41.0
7526,4130150800,20210502,17,38.0
7527,4130150800,20210502,18,41.0
7528,4130150800,20210502,19,55.0
7529,4130150800,20210502,20,40.0
7530,4130150800,20210502,21,25.0
7531,4130150800,20210502,22,48.0
7532,4130150800,20210502,23,27.0
7533,4130151500,20210502,0,35.0
7534,4130151500,20210502,1,35.0
7535,4130151500,20210502,2,35.0
7536,4130151500,20210502,3,35.0
7537,4130151500,20210502,4,35.0
7538,4130151500,20210502,5,35.0
7539,4130151500,20210502,6,28.0
7540,4130151500,20210502,7,26.0
7541,4130151500,20210502,8,24.0
7542,4130151500,20210502,9,21.0
7543,4130151500,20210502,10,17.0
7544,4130151500,20210502,11,23.0
7545,4130151500,20210502,12,9.0
7546,4130151500,20210502,13,4.0
7547,4130151500,20210502,14,17.0
7548,4130151500,20210502,15,21.0
7549,4130151500,20210502,16,23.0
7550,4130151500,20210502,17,21.0
7551,4130151500,20210502,18,19.0
7552,4130151500,20210502,19,17.0
7553,4130151500,20210502,20,26.0
7554,4130151500,20210502,21,29.0
7555,4130151500,20210502,22,32.0
7556,4130151500,20210502,23,32.0
7557,4130151800,20210502,0,35.0
7558,4130151800,20210502,1,35.0
7559,4130151800,20210502,2,35.0
7560,4130151800,20210502,3,35.0
7561,4130151800,20210502,4,35.0
7562,4130151800,20210502,5,35.0
7563,4130151800,20210502,6,28.0
7564,4130151800,20210502,7,24.0
7565,4130151800,20210502,8,25.0
7566,4130151800,20210502,9,21.0
7567,4130151800,20210502,10,26.0
7568,4130151800,20210502,11,27.0
7569,4130151800,20210502,12,19.0
7570,4130151800,20210502,13,27.0
7571,4130151800,20210502,14,25.0
7572,4130151800,20210502,15,26.0
7573,4130151800,20210502,16,27.0
7574,4130151800,20210502,17,24.0
7575,4130151800,20210502,18,23.0
7576,4130151800,20210502,19,21.0
7577,4130151800,20210502,20,22.0
7578,4130151800,20210502,21,24.0
7579,4130151800,20210502,22,26.0
7580,4130151800,20210502,23,28.0
7581,4130152000,20210502,0,40.0
7582,4130152000,20210502,1,40.0
7583,4130152000,20210502,2,40.0
7584,4130152000,20210502,3,40.0
7585,4130152000,20210502,4,40.0
7586,4130152000,20210502,5,40.0
7587,4130152000,20210502,6,39.0
7588,4130152000,20210502,7,38.0
7589,4130152000,20210502,8,37.0
7590,4130152000,20210502,9,40.0
7591,4130152000,20210502,10,39.0
7592,4130152000,20210502,11,38.0
7593,4130152000,20210502,12,37.0
7594,4130152000,20210502,13,36.0
7595,4130152000,20210502,14,36.0
7596,4130152000,20210502,15,37.0
7597,4130152000,20210502,16,38.0
7598,4130152000,20210502,17,12.0
7599,4130152000,20210502,18,36.0
7600,4130152000,20210502,19,37.0
7601,4130152000,20210502,20,30.0
7602,4130152000,20210502,21,38.0
7603,4130152000,20210502,22,37.0
7604,4130152000,20210502,23,37.0
7605,4130154400,20210502,0,46.0
7606,4130154400,20210502,1,46.0
7607,4130154400,20210502,2,46.0
7608,4130154400,20210502,3,46.0
7609,4130154400,20210502,4,46.0
7610,4130154400,20210502,5,46.0
7611,4130154400,20210502,6,44.0
7612,4130154400,20210502,7,46.0
7613,4130154400,20210502,8,48.0
7614,4130154400,20210502,9,50.0
7615,4130154400,20210502,10,44.0
7616,4130154400,20210502,11,48.0
7617,4130154400,20210502,12,48.0
7618,4130154400,20210502,13,42.0
7619,4130154400,20210502,14,42.0
7620,4130154400,20210502,15,44.0
7621,4130154400,20210502,16,44.0
7622,4130154400,20210502,17,41.0
7623,4130154400,20210502,18,43.0
7624,4130154400,20210502,19,44.0
7625,4130154400,20210502,20,38.0
7626,4130154400,20210502,21,45.0
7627,4130154400,20210502,22,48.0
7628,4130154400,20210502,23,46.0
7629,4130155300,20210502,0,51.0
7630,4130155300,20210502,1,52.0
7631,4130155300,20210502,2,54.0
7632,4130155300,20210502,3,43.0
7633,4130155300,20210502,4,39.0
7634,4130155300,20210502,5,33.0
7635,4130155300,20210502,6,46.0
7636,4130155300,20210502,7,49.0
7637,4130155300,20210502,8,38.0
7638,4130155300,20210502,9,35.0
7639,4130155300,20210502,10,36.0
7640,4130155300,20210502,11,41.0
7641,4130155300,20210502,12,25.0
7642,4130155300,20210502,13,26.0
7643,4130155300,20210502,14,39.0
7644,4130155300,20210502,15,30.0
7645,4130155300,20210502,16,31.0
7646,4130155300,20210502,17,29.0
7647,4130155300,20210502,18,30.0
7648,4130155300,20210502,19,32.0
7649,4130155300,20210502,20,26.0
7650,4130155300,20210502,21,45.0
7651,4130155300,20210502,22,37.0
7652,4130155300,20210502,23,21.0
7653,4130156300,20210502,0,36.0
7654,4130156300,20210502,1,36.0
7655,4130156300,20210502,2,36.0
7656,4130156300,20210502,3,36.0
7657,4130156300,20210502,4,36.0
7658,4130156300,20210502,5,36.0
7659,4130156300,20210502,6,26.0
7660,4130156300,20210502,7,22.0
7661,4130156300,20210502,8,22.0
7662,4130156300,20210502,9,22.0
7663,4130156300,20210502,10,22.0
7664,4130156300,20210502,11,23.0
7665,4130156300,20210502,12,22.0
7666,4130156300,20210502,13,12.0
7667,4130156300,20210502,14,38.0
7668,4130156300,20210502,15,13.0
7669,4130156300,20210502,16,17.0
7670,4130156300,20210502,17,19.0
7671,4130156300,20210502,18,22.0
7672,4130156300,20210502,19,16.0
7673,4130156300,20210502,20,13.0
7674,4130156300,20210502,21,18.0
7675,4130156300,20210502,22,23.0
7676,4130156300,20210502,23,24.0
7677,4130157000,20210502,0,40.0
7678,4130157000,20210502,1,40.0
7679,4130157000,20210502,2,40.0
7680,4130157000,20210502,3,40.0
7681,4130157000,20210502,4,40.0
7682,4130157000,20210502,5,40.0
7683,4130157000,20210502,6,36.0
7684,4130157000,20210502,7,34.0
7685,4130157000,20210502,8,36.0
7686,4130157000,20210502,9,32.0
7687,4130157000,20210502,10,38.0
7688,4130157000,20210502,11,46.0
7689,4130157000,20210502,12,53.0
7690,4130157000,20210502,13,38.0
7691,4130157000,20210502,14,29.0
7692,4130157000,20210502,15,34.0
7693,4130157000,20210502,16,36.0
7694,4130157000,20210502,17,30.0
7695,4130157000,20210502,18,32.0
7696,4130157000,20210502,19,29.0
7697,4130157000,20210502,20,34.0
7698,4130157000,20210502,21,36.0
7699,4130157000,20210502,22,36.0
7700,4130157000,20210502,23,32.0
7701,4130016900,20210503,0,35.0
7702,4130016900,20210503,1,35.0
7703,4130016900,20210503,2,35.0
7704,4130016900,20210503,3,35.0
7705,4130016900,20210503,4,35.0
7706,4130016900,20210503,5,35.0
7707,4130016900,20210503,6,24.0
7708,4130016900,20210503,7,16.0
7709,4130016900,20210503,8,16.0
7710,4130016900,20210503,9,16.0
7711,4130016900,20210503,10,17.0
7712,4130016900,20210503,11,18.0
7713,4130016900,20210503,12,20.0
7714,4130016900,20210503,13,21.0
7715,4130016900,20210503,14,22.0
7716,4130016900,20210503,15,24.0
7717,4130016900,20210503,16,26.0
7718,4130016900,20210503,17,26.0
7719,4130016900,20210503,18,28.0
7720,4130016900,20210503,19,28.0
7721,4130016900,20210503,20,28.0
7722,4130016900,20210503,21,28.0
7723,4130016900,20210503,22,28.0
7724,4130016900,20210503,23,28.0
7725,4130018700,20210503,0,37.0
7726,4130018700,20210503,1,37.0
7727,4130018700,20210503,2,37.0
7728,4130018700,20210503,3,37.0
7729,4130018700,20210503,4,37.0
7730,4130018700,20210503,5,37.0
7731,4130018700,20210503,6,30.0
7732,4130018700,20210503,7,31.0
7733,4130018700,20210503,8,39.0
7734,4130018700,20210503,9,38.0
7735,4130018700,20210503,10,37.0
7736,4130018700,20210503,11,39.0
7737,4130018700,20210503,12,37.0
7738,4130018700,20210503,13,34.0
7739,4130018700,20210503,14,33.0
7740,4130018700,20210503,15,34.0
7741,4130018700,20210503,16,34.0
7742,4130018700,20210503,17,34.0
7743,4130018700,20210503,18,34.0
7744,4130018700,20210503,19,34.0
7745,4130018700,20210503,20,34.0
7746,4130018700,20210503,21,34.0
7747,4130018700,20210503,22,34.0
7748,4130018700,20210503,23,34.0
7749,4130018800,20210503,0,36.0
7750,4130018800,20210503,1,36.0
7751,4130018800,20210503,2,36.0
7752,4130018800,20210503,3,36.0
7753,4130018800,20210503,4,36.0
7754,4130018800,20210503,5,36.0
7755,4130018800,20210503,6,35.0
7756,4130018800,20210503,7,36.0
7757,4130018800,20210503,8,36.0
7758,4130018800,20210503,9,36.0
7759,4130018800,20210503,10,36.0
7760,4130018800,20210503,11,26.0
7761,4130018800,20210503,12,27.0
7762,4130018800,20210503,13,29.0
7763,4130018800,20210503,14,29.0
7764,4130018800,20210503,15,37.0
7765,4130018800,20210503,16,28.0
7766,4130018800,20210503,17,34.0
7767,4130018800,20210503,18,24.0
7768,4130018800,20210503,19,20.0
7769,4130018800,20210503,20,20.0
7770,4130018800,20210503,21,20.0
7771,4130018800,20210503,22,20.0
7772,4130018800,20210503,23,20.0
7773,4130018900,20210503,0,35.0
7774,4130018900,20210503,1,35.0
7775,4130018900,20210503,2,35.0
7776,4130018900,20210503,3,35.0
7777,4130018900,20210503,4,35.0
7778,4130018900,20210503,5,35.0
7779,4130018900,20210503,6,24.0
7780,4130018900,20210503,7,20.0
7781,4130018900,20210503,8,27.0
7782,4130018900,20210503,9,32.0
7783,4130018900,20210503,10,35.0
7784,4130018900,20210503,11,32.0
7785,4130018900,20210503,12,31.0
7786,4130018900,20210503,13,29.0
7787,4130018900,20210503,14,27.0
7788,4130018900,20210503,15,27.0
7789,4130018900,20210503,16,30.0
7790,4130018900,20210503,17,31.0
7791,4130018900,20210503,18,30.0
7792,4130018900,20210503,19,28.0
7793,4130018900,20210503,20,24.0
7794,4130018900,20210503,21,24.0
7795,4130018900,20210503,22,24.0
7796,4130018900,20210503,23,24.0
7797,4130019000,20210503,0,36.0
7798,4130019000,20210503,1,36.0
7799,4130019000,20210503,2,36.0
7800,4130019000,20210503,3,36.0
7801,4130019000,20210503,4,36.0
7802,4130019000,20210503,5,36.0
7803,4130019000,20210503,6,25.0
7804,4130019000,20210503,7,20.0
7805,4130019000,20210503,8,17.0
7806,4130019000,20210503,9,19.0
7807,4130019000,20210503,10,19.0
7808,4130019000,20210503,11,18.0
7809,4130019000,20210503,12,20.0
7810,4130019000,20210503,13,24.0
7811,4130019000,20210503,14,31.0
7812,4130019000,20210503,15,31.0
7813,4130019000,20210503,16,20.0
7814,4130019000,20210503,17,20.0
7815,4130019000,20210503,18,19.0
7816,4130019000,20210503,19,23.0
7817,4130019000,20210503,20,21.0
7818,4130019000,20210503,21,22.0
7819,4130019000,20210503,22,22.0
7820,4130019000,20210503,23,22.0
7821,4130019200,20210503,7,27.0
7822,4130019300,20210503,0,35.0
7823,4130019300,20210503,1,35.0
7824,4130019300,20210503,2,35.0
7825,4130019300,20210503,3,35.0
7826,4130019300,20210503,4,35.0
7827,4130019300,20210503,5,35.0
7828,4130019300,20210503,6,27.0
7829,4130019300,20210503,7,23.0
7830,4130019300,20210503,8,23.0
7831,4130019300,20210503,9,29.0
7832,4130019300,20210503,10,32.0
7833,4130019300,20210503,11,31.0
7834,4130019300,20210503,12,29.0
7835,4130019300,20210503,13,29.0
7836,4130019300,20210503,14,27.0
7837,4130019300,20210503,15,29.0
7838,4130019300,20210503,16,23.0
7839,4130019300,20210503,17,27.0
7840,4130019300,20210503,18,34.0
7841,4130019300,20210503,19,34.0
7842,4130019300,20210503,20,35.0
7843,4130019300,20210503,21,35.0
7844,4130019300,20210503,22,4.0
7845,4130019300,20210503,23,35.0
7846,4130019400,20210503,0,35.0
7847,4130019400,20210503,1,35.0
7848,4130019400,20210503,2,35.0
7849,4130019400,20210503,3,35.0
7850,4130019400,20210503,4,35.0
7851,4130019400,20210503,5,35.0
7852,4130019400,20210503,6,38.0
7853,4130019400,20210503,7,21.0
7854,4130019400,20210503,8,19.0
7855,4130019400,20210503,9,23.0
7856,4130019400,20210503,10,17.0
7857,4130019400,20210503,11,25.0
7858,4130019400,20210503,12,27.0
7859,4130019400,20210503,13,16.0
7860,4130019400,20210503,14,13.0
7861,4130019400,20210503,15,32.0
7862,4130019400,20210503,16,27.0
7863,4130019400,20210503,17,21.0
7864,4130019400,20210503,18,25.0
7865,4130019400,20210503,19,33.0
7866,4130019400,20210503,20,37.0
7867,4130019400,20210503,21,37.0
7868,4130019400,20210503,22,37.0
7869,4130019400,20210503,23,37.0
7870,4130019700,20210503,0,36.0
7871,4130019700,20210503,1,36.0
7872,4130019700,20210503,2,36.0
7873,4130019700,20210503,3,36.0
7874,4130019700,20210503,4,36.0
7875,4130019700,20210503,5,36.0
7876,4130019700,20210503,6,29.0
7877,4130019700,20210503,7,26.0
7878,4130019700,20210503,8,26.0
7879,4130019700,20210503,9,34.0
7880,4130019700,20210503,10,29.0
7881,4130019700,20210503,11,24.0
7882,4130019700,20210503,12,24.0
7883,4130019700,20210503,13,26.0
7884,4130019700,20210503,14,26.0
7885,4130019700,20210503,15,26.0
7886,4130019700,20210503,16,33.0
7887,4130019700,20210503,17,41.0
7888,4130019700,20210503,18,37.0
7889,4130019700,20210503,19,36.0
7890,4130019700,20210503,20,30.0
7891,4130019700,20210503,21,28.0
7892,4130019700,20210503,22,37.0
7893,4130019700,20210503,23,37.0
7894,4130019800,20210503,0,43.0
7895,4130019800,20210503,1,43.0
7896,4130019800,20210503,2,43.0
7897,4130019800,20210503,3,43.0
7898,4130019800,20210503,4,43.0
7899,4130019800,20210503,5,43.0
7900,4130019800,20210503,6,34.0
7901,4130019800,20210503,7,32.0
7902,4130019800,20210503,8,30.0
7903,4130019800,20210503,9,34.0
7904,4130019800,20210503,10,37.0
7905,4130019800,20210503,11,33.0
7906,4130019800,20210503,12,35.0
7907,4130019800,20210503,13,37.0
7908,4130019800,20210503,14,29.0
7909,4130019800,20210503,15,27.0
7910,4130019800,20210503,16,24.0
7911,4130019800,20210503,17,20.0
7912,4130019800,20210503,18,20.0
7913,4130019800,20210503,19,20.0
7914,4130019800,20210503,20,28.0
7915,4130019800,20210503,21,32.0
7916,4130019800,20210503,22,36.0
7917,4130019800,20210503,23,37.0
7918,4130020100,20210503,16,24.0
7919,4130020300,20210503,0,36.0
7920,4130020300,20210503,1,36.0
7921,4130020300,20210503,2,36.0
7922,4130020300,20210503,3,36.0
7923,4130020300,20210503,4,36.0
7924,4130020300,20210503,5,36.0
7925,4130020300,20210503,6,26.0
7926,4130020300,20210503,7,21.0
7927,4130020300,20210503,8,21.0
7928,4130020300,20210503,9,21.0
7929,4130020300,20210503,10,21.0
7930,4130020300,20210503,11,21.0
7931,4130020300,20210503,12,21.0
7932,4130020300,20210503,13,21.0
7933,4130020300,20210503,14,21.0
7934,4130020300,20210503,15,21.0
7935,4130020300,20210503,16,21.0
7936,4130020300,20210503,17,21.0
7937,4130020300,20210503,18,21.0
7938,4130020300,20210503,19,21.0
7939,4130020300,20210503,20,21.0
7940,4130020300,20210503,21,21.0
7941,4130020300,20210503,22,21.0
7942,4130020300,20210503,23,21.0
7943,4130020400,20210503,0,36.0
7944,4130020400,20210503,1,36.0
7945,4130020400,20210503,2,36.0
7946,4130020400,20210503,3,36.0
7947,4130020400,20210503,4,36.0
7948,4130020400,20210503,5,36.0
7949,4130020400,20210503,6,21.0
7950,4130020400,20210503,7,14.0
7951,4130020400,20210503,8,14.0
7952,4130020400,20210503,9,14.0
7953,4130020400,20210503,10,14.0
7954,4130020400,20210503,11,14.0
7955,4130020400,20210503,12,14.0
7956,4130020400,20210503,13,14.0
7957,4130020400,20210503,14,14.0
7958,4130020400,20210503,15,14.0
7959,4130020400,20210503,16,14.0
7960,4130020400,20210503,17,14.0
7961,4130020400,20210503,18,14.0
7962,4130020400,20210503,19,14.0
7963,4130020400,20210503,20,14.0
7964,4130020400,20210503,21,14.0
7965,4130020400,20210503,22,14.0
7966,4130020400,20210503,23,14.0
7967,4130020800,20210503,16,40.0
7968,4130020900,20210503,0,36.0
7969,4130020900,20210503,1,36.0
7970,4130020900,20210503,2,36.0
7971,4130020900,20210503,3,36.0
7972,4130020900,20210503,4,36.0
7973,4130020900,20210503,5,36.0
7974,4130020900,20210503,6,26.0
7975,4130020900,20210503,7,22.0
7976,4130020900,20210503,8,22.0
7977,4130020900,20210503,9,22.0
7978,4130020900,20210503,10,22.0
7979,4130020900,20210503,11,22.0
7980,4130020900,20210503,12,22.0
7981,4130020900,20210503,13,22.0
7982,4130020900,20210503,14,22.0
7983,4130020900,20210503,15,22.0
7984,4130020900,20210503,16,22.0
7985,4130020900,20210503,17,22.0
7986,4130020900,20210503,18,22.0
7987,4130020900,20210503,19,22.0
7988,4130020900,20210503,20,22.0
7989,4130020900,20210503,21,22.0
7990,4130020900,20210503,22,22.0
7991,4130020900,20210503,23,22.0
7992,4130021100,20210503,0,35.0
7993,4130021100,20210503,1,35.0
7994,4130021100,20210503,2,35.0
7995,4130021100,20210503,3,35.0
7996,4130021100,20210503,4,35.0
7997,4130021100,20210503,5,35.0
7998,4130021100,20210503,6,30.0
7999,4130021100,20210503,7,25.0
8000,4130021100,20210503,8,25.0
8001,4130021100,20210503,9,25.0
8002,4130021100,20210503,10,25.0
8003,4130021100,20210503,11,25.0
8004,4130021100,20210503,12,25.0
8005,4130021100,20210503,13,25.0
8006,4130021100,20210503,14,25.0
8007,4130021100,20210503,15,25.0
8008,4130021100,20210503,16,25.0
8009,4130021100,20210503,17,25.0
8010,4130021100,20210503,18,25.0
8011,4130021100,20210503,19,25.0
8012,4130021100,20210503,20,25.0
8013,4130021100,20210503,21,25.0
8014,4130021100,20210503,22,25.0
8015,4130021100,20210503,23,25.0
8016,4130021400,20210503,0,36.0
8017,4130021400,20210503,1,36.0
8018,4130021400,20210503,2,36.0
8019,4130021400,20210503,3,36.0
8020,4130021400,20210503,4,36.0
8021,4130021400,20210503,5,36.0
8022,4130021400,20210503,6,34.0
8023,4130021400,20210503,7,34.0
8024,4130021400,20210503,8,34.0
8025,4130021400,20210503,9,34.0
8026,4130021400,20210503,10,34.0
8027,4130021400,20210503,11,34.0
8028,4130021400,20210503,12,34.0
8029,4130021400,20210503,13,34.0
8030,4130021400,20210503,14,34.0
8031,4130021400,20210503,15,34.0
8032,4130021400,20210503,16,34.0
8033,4130021400,20210503,17,34.0
8034,4130021400,20210503,18,34.0
8035,4130021400,20210503,19,34.0
8036,4130021400,20210503,20,34.0
8037,4130021400,20210503,21,34.0
8038,4130021400,20210503,22,34.0
8039,4130021400,20210503,23,34.0
8040,4130021900,20210503,0,61.0
8041,4130021900,20210503,1,66.0
