,LINK_ID,HOUR,SPEED
1020,4130025000,9,31.6
1021,4130025000,10,31.7
1022,4130025000,11,30.7
1023,4130025000,12,32.5
1024,4130025000,13,33.55555555555556
1025,4130025000,14,31.4
1026,4130025000,15,34.7
1027,4130025000,16,32.8
1028,4130025000,17,34.1
1029,4130025000,18,37.5
1030,4130025000,19,35.3
1031,4130025000,20,35.4
1032,4130025000,21,36.4
1033,4130025000,22,38.1
1034,4130025000,23,38.5
1035,4130025100,0,38.3
1036,4130025100,1,38.3
1037,4130025100,2,38.3
1038,4130025100,3,38.3
1039,4130025100,4,38.2
1040,4130025100,5,38.0
1041,4130025100,6,34.4
1042,4130025100,7,32.3
1043,4130025100,8,31.9
1044,4130025100,9,32.3
1045,4130025100,10,32.4
1046,4130025100,11,32.7
1047,4130025100,12,32.7
1048,4130025100,13,31.11111111111111
1049,4130025100,14,30.2
1050,4130025100,15,30.8
1051,4130025100,16,31.3
1052,4130025100,17,32.1
1053,4130025100,18,32.9
1054,4130025100,19,32.7
1055,4130025100,20,32.7
1056,4130025100,21,32.7
1057,4130025100,22,32.7
1058,4130025100,23,32.7
1059,4130025200,0,37.0
1060,4130025200,1,37.0
1061,4130025200,2,37.0
1062,4130025200,3,37.0
1063,4130025200,4,37.0
1064,4130025200,5,37.0
1065,4130025200,6,31.5
1066,4130025200,7,27.9
1067,4130025200,8,27.3
1068,4130025200,9,26.6
1069,4130025200,10,26.7
1070,4130025200,11,27.0
1071,4130025200,12,27.0
1072,4130025200,13,27.333333333333332
1073,4130025200,14,27.4
1074,4130025200,15,27.8
1075,4130025200,16,30.7
1076,4130025200,17,32.7
1077,4130025200,18,33.1
1078,4130025200,19,33.1
1079,4130025200,20,35.1
1080,4130025200,21,36.3
1081,4130025200,22,37.1
1082,4130025200,23,37.3
1083,4130025300,0,35.0
1084,4130025300,1,35.0
1085,4130025300,2,35.0
1086,4130025300,3,35.0
1087,4130025300,4,35.0
1088,4130025300,5,35.0
1089,4130025300,6,23.875
1090,4130025300,7,19.625
1091,4130025300,8,20.75
1092,4130025300,9,21.25
1093,4130025300,10,22.0
1094,4130025300,11,20.22222222222222
1095,4130025300,12,22.25
1096,4130025300,13,21.428571428571427
1097,4130025300,14,22.125
1098,4130025300,15,22.375
1099,4130025300,16,22.375
1100,4130025300,17,22.25
1101,4130025300,18,22.25
1102,4130025300,19,22.625
1103,4130025300,20,22.625
1104,4130025300,21,22.625
1105,4130025300,22,22.75
1106,4130025300,23,22.75
1107,4130026300,11,21.0
1108,4130026300,14,21.0
1109,4130026300,16,21.0
1110,4130026400,11,26.0
1111,4130026400,16,4.0
1112,4130026500,4,23.5
1113,4130026500,6,43.0
1114,4130026500,7,28.2
1115,4130026500,8,28.0
1116,4130026500,9,31.333333333333332
1117,4130026500,10,26.5
1118,4130026500,11,28.166666666666668
1119,4130026500,12,24.571428571428573
1120,4130026500,13,28.666666666666668
1121,4130026500,14,30.666666666666668
1122,4130026500,15,31.4
1123,4130026500,16,30.8
1124,4130026500,17,29.142857142857142
1125,4130026500,18,36.5
1126,4130026500,19,26.333333333333332
1127,4130026500,20,25.333333333333332
1128,4130026500,21,32.0
1129,4130026500,22,23.5
1130,4130026500,23,36.0
1131,4130026600,5,27.75
1132,4130026600,6,28.0
1133,4130026600,7,40.5
1134,4130026600,8,25.5
1135,4130026600,9,24.25
1136,4130026600,10,30.166666666666668
1137,4130026600,11,20.0
1138,4130026600,12,24.666666666666668
1139,4130026600,13,29.4
1140,4130026600,14,27.0
1141,4130026600,15,25.2
1142,4130026600,16,22.0
1143,4130026600,17,28.333333333333332
1144,4130026600,18,32.6
1145,4130026600,19,27.0
1146,4130026600,20,26.2
1147,4130026600,21,21.0
1148,4130026600,23,33.0
1149,4130103700,14,4.0
1150,4130103800,0,45.0
1151,4130103800,1,45.0
1152,4130103800,2,45.0
1153,4130103800,3,44.4
1154,4130103800,4,44.0
1155,4130103800,5,44.4
1156,4130103800,6,42.4
1157,4130103800,7,41.4
1158,4130103800,8,42.0
1159,4130103800,9,42.0
1160,4130103800,10,37.2
1161,4130103800,11,41.8
1162,4130103800,12,43.5
1163,4130103800,13,39.77777777777778
1164,4130103800,14,37.2
1165,4130103800,15,34.0
1166,4130103800,16,34.3
1167,4130103800,17,37.4
1168,4130103800,18,38.9
1169,4130103800,19,39.4
1170,4130103800,20,39.4
1171,4130103800,21,37.0
1172,4130103800,22,36.8
1173,4130103800,23,36.4
1174,4130104400,0,52.0
1175,4130104400,1,52.0
1176,4130104400,2,48.9
1177,4130104400,3,51.0
1178,4130104400,4,50.7
1179,4130104400,5,50.7
1180,4130104400,6,39.0
1181,4130104400,7,30.0
1182,4130104400,8,34.9
1183,4130104400,9,29.5
1184,4130104400,10,27.0
1185,4130104400,11,30.0
1186,4130104400,12,24.5
1187,4130104400,13,33.333333333333336
1188,4130104400,14,30.7
1189,4130104400,15,28.7
1190,4130104400,16,33.9
1191,4130104400,17,26.9
1192,4130104400,18,29.5
1193,4130104400,19,28.1
1194,4130104400,20,37.2
1195,4130104400,21,34.2
1196,4130104400,22,42.5
1197,4130104400,23,41.6
1198,4130104800,0,70.88888888888889
1199,4130104800,1,71.6
1200,4130104800,2,70.5
1201,4130104800,3,71.625
1202,4130104800,4,73.55555555555556
1203,4130104800,5,72.1
1204,4130104800,6,74.1
1205,4130104800,7,64.0
1206,4130104800,8,64.2
1207,4130104800,9,66.5
1208,4130104800,10,64.7
1209,4130104800,11,60.3
1210,4130104800,12,62.0
1211,4130104800,13,62.666666666666664
1212,4130104800,14,57.3
1213,4130104800,15,60.1
1214,4130104800,16,61.7
1215,4130104800,17,64.1
1216,4130104800,18,61.9
1217,4130104800,19,59.5
1218,4130104800,20,65.3
1219,4130104800,21,64.5
1220,4130104800,22,65.1
1221,4130104800,23,61.7
1222,4130105600,0,48.0
1223,4130105600,1,48.2
1224,4130105600,2,48.0
1225,4130105600,3,48.7
1226,4130105600,4,49.1
1227,4130105600,5,48.3
1228,4130105600,6,43.6
1229,4130105600,7,42.6
1230,4130105600,8,43.0
1231,4130105600,9,43.7
1232,4130105600,10,44.2
1233,4130105600,11,43.8
1234,4130105600,12,42.9
1235,4130105600,13,42.666666666666664
1236,4130105600,14,42.4
1237,4130105600,15,42.4
1238,4130105600,16,42.3
1239,4130105600,17,44.4
1240,4130105600,18,45.2
1241,4130105600,19,45.8
1242,4130105600,20,46.4
1243,4130105600,21,46.5
1244,4130105600,22,47.0
1245,4130105600,23,47.1
1246,4130106400,7,5.0
1247,4130106400,12,20.0
1248,4130106400,14,18.0
1249,4130106400,15,29.5
1250,4130106400,18,30.0
1251,4130107400,0,44.0
1252,4130107400,1,44.0
1253,4130107400,2,44.0
1254,4130107400,3,43.2
1255,4130107400,4,42.8
1256,4130107400,5,43.0
1257,4130107400,6,38.0
1258,4130107400,7,37.0
1259,4130107400,8,37.6
1260,4130107400,9,38.5
1261,4130107400,10,38.7
1262,4130107400,11,39.1
1263,4130107400,12,38.4
1264,4130107400,13,37.888888888888886
1265,4130107400,14,38.0
1266,4130107400,15,37.9
1267,4130107400,16,38.9
1268,4130107400,17,39.9
1269,4130107400,18,37.9
1270,4130107400,19,37.2
1271,4130107400,20,37.2
1272,4130107400,21,37.1
1273,4130107400,22,36.7
1274,4130107400,23,36.3
1275,4130107600,14,7.0
1276,4130107700,8,43.0
1277,4130107700,9,36.0
1278,4130107700,10,27.0
1279,4130107700,11,40.25
1280,4130107700,12,36.57142857142857
1281,4130107700,13,37.4
1282,4130107700,14,37.5
1283,4130107700,15,36.0
1284,4130107700,16,37.25
1285,4130107700,17,41.0
1286,4130107700,18,42.6
1287,4130107700,19,34.333333333333336
1288,4130107700,20,28.0
1289,4130107700,21,32.0
1290,4130107700,22,42.0
1291,4130107900,0,88.0
1292,4130107900,1,85.9
1293,4130107900,2,86.4
1294,4130107900,3,82.7
1295,4130107900,4,85.8
1296,4130107900,5,86.5
1297,4130107900,6,88.4
1298,4130107900,7,86.9
1299,4130107900,8,80.5
1300,4130107900,9,82.8
1301,4130107900,10,80.7
1302,4130107900,11,79.6
1303,4130107900,12,79.5
1304,4130107900,13,79.33333333333333
1305,4130107900,14,79.5
1306,4130107900,15,79.0
1307,4130107900,16,78.2
1308,4130107900,17,75.6
1309,4130107900,18,79.2
1310,4130107900,19,80.8
1311,4130107900,20,79.5
1312,4130107900,21,80.5
1313,4130107900,22,81.3
1314,4130107900,23,85.9
1315,4130108200,0,42.0
1316,4130108200,1,42.0
1317,4130108200,2,42.0
1318,4130108200,3,42.0
1319,4130108200,4,42.0
1320,4130108200,5,42.0
1321,4130108200,6,24.7
1322,4130108200,7,14.8
1323,4130108200,8,11.1
1324,4130108200,9,7.3
1325,4130108200,10,8.3
1326,4130108200,11,8.4
1327,4130108200,12,8.2
1328,4130108200,13,9.444444444444445
1329,4130108200,14,9.0
1330,4130108200,15,9.2
1331,4130108200,16,10.0
1332,4130108200,17,10.2
1333,4130108200,18,6.6
1334,4130108200,19,6.8
1335,4130108200,20,8.3
1336,4130108200,21,10.7
1337,4130108200,22,11.7
1338,4130108200,23,11.7
1339,4130109100,0,90.2
1340,4130109100,1,89.5
1341,4130109100,2,91.7
1342,4130109100,3,87.6
1343,4130109100,4,94.3
1344,4130109100,5,92.1
1345,4130109100,6,96.6
1346,4130109100,7,93.3
1347,4130109100,8,87.5
1348,4130109100,9,87.0
1349,4130109100,10,83.2
1350,4130109100,11,83.6
1351,4130109100,12,80.1
1352,4130109100,13,81.66666666666667
1353,4130109100,14,79.6
1354,4130109100,15,79.5
1355,4130109100,16,77.6
1356,4130109100,17,78.7
1357,4130109100,18,76.8
1358,4130109100,19,76.4
1359,4130109100,20,76.1
1360,4130109100,21,79.6
1361,4130109100,22,82.5
1362,4130109100,23,89.2
1363,4130109300,0,68.5
1364,4130109300,1,70.8
1365,4130109300,2,71.44444444444444
1366,4130109300,3,67.9
1367,4130109300,4,70.0
1368,4130109300,5,70.0
1369,4130109300,6,70.4
1370,4130109300,7,70.9
1371,4130109300,8,71.9
1372,4130109300,9,66.3
1373,4130109300,10,68.1
1374,4130109300,11,67.0
1375,4130109300,12,66.1
1376,4130109300,13,64.22222222222223
1377,4130109300,14,65.2
1378,4130109300,15,64.1
1379,4130109300,16,65.4
1380,4130109300,17,66.3
1381,4130109300,18,68.7
1382,4130109300,19,67.5
1383,4130109300,20,66.2
1384,4130109300,21,68.5
1385,4130109300,22,66.3
1386,4130109300,23,69.0
1387,4130109700,15,37.0
1388,4130109700,16,18.0
1389,4130109800,11,26.0
1390,4130109800,15,11.0
1391,4130109800,16,11.0
1392,4130109800,17,31.0
1393,4130110000,0,66.6
1394,4130110000,1,69.3
1395,4130110000,2,69.0
1396,4130110000,3,72.5
1397,4130110000,4,70.6
1398,4130110000,5,69.5
1399,4130110000,6,73.0
1400,4130110000,7,66.8
1401,4130110000,8,64.4
1402,4130110000,9,68.5
1403,4130110000,10,61.6
1404,4130110000,11,65.2
1405,4130110000,12,63.6
1406,4130110000,13,62.888888888888886
1407,4130110000,14,63.3
1408,4130110000,15,60.1
1409,4130110000,16,63.4
1410,4130110000,17,67.3
1411,4130110000,18,69.0
1412,4130110000,19,69.1
1413,4130110000,20,70.5
1414,4130110000,21,67.3
1415,4130110000,22,70.4
1416,4130110000,23,63.0
1417,4130110100,6,21.0
1418,4130110100,7,16.0
1419,4130110100,8,21.5
1420,4130110100,9,18.0
1421,4130110100,10,18.0
1422,4130110100,12,12.333333333333334
1423,4130110100,13,14.0
1424,4130110100,15,16.0
1425,4130110100,16,12.0
1426,4130110100,17,15.0
1427,4130110100,18,14.0
1428,4130110100,19,15.666666666666666
1429,4130110100,21,4.0
1430,4130110100,23,4.0
1431,4130114400,0,94.9
1432,4130114400,1,93.9
1433,4130114400,2,97.6
1434,4130114400,3,96.7
1435,4130114400,4,95.3
1436,4130114400,5,96.9
1437,4130114400,6,100.3
1438,4130114400,7,99.9
1439,4130114400,8,104.0
1440,4130114400,9,101.8
1441,4130114400,10,101.1
1442,4130114400,11,98.0
1443,4130114400,12,99.8
1444,4130114400,13,98.66666666666667
1445,4130114400,14,98.9
1446,4130114400,15,98.5
1447,4130114400,16,96.1
1448,4130114400,17,91.6
1449,4130114400,18,96.8
1450,4130114400,19,98.2
1451,4130114400,20,98.6
1452,4130114400,21,99.3
1453,4130114400,22,97.5
1454,4130114400,23,100.0
1455,4130115500,0,44.5
1456,4130115500,1,48.1
1457,4130115500,2,49.4
1458,4130115500,3,48.9
1459,4130115500,4,48.9
1460,4130115500,5,49.9
1461,4130115500,6,49.9
1462,4130115500,7,48.8
1463,4130115500,8,50.2
1464,4130115500,9,51.9
1465,4130115500,10,50.1
1466,4130115500,11,48.4
1467,4130115500,12,48.2
1468,4130115500,13,47.44444444444444
1469,4130115500,14,47.1
1470,4130115500,15,46.1
1471,4130115500,16,46.6
1472,4130115500,17,45.4
1473,4130115500,18,48.6
1474,4130115500,19,47.7
1475,4130115500,20,45.5
1476,4130115500,21,46.4
1477,4130115500,22,48.3
1478,4130115500,23,48.8
1479,4130115900,0,83.0
1480,4130115900,1,83.8
1481,4130115900,2,82.9
1482,4130115900,3,85.4
1483,4130115900,4,81.5
1484,4130115900,5,83.5
1485,4130115900,6,91.7
1486,4130115900,7,87.6
1487,4130115900,8,83.4
1488,4130115900,9,83.2
1489,4130115900,10,80.0
1490,4130115900,11,79.3
1491,4130115900,12,74.8
1492,4130115900,13,78.55555555555556
1493,4130115900,14,76.2
1494,4130115900,15,77.1
1495,4130115900,16,76.2
1496,4130115900,17,75.3
1497,4130115900,18,74.4
1498,4130115900,19,73.2
1499,4130115900,20,73.1
1500,4130115900,21,74.4
1501,4130115900,22,76.6
1502,4130115900,23,81.4
1503,4130116500,0,68.5
1504,4130116500,1,70.8
1505,4130116500,2,71.44444444444444
1506,4130116500,3,69.22222222222223
1507,4130116500,4,70.0
1508,4130116500,5,70.0
1509,4130116500,6,70.4
1510,4130116500,7,70.9
1511,4130116500,8,67.2
1512,4130116500,9,66.3
1513,4130116500,10,68.1
1514,4130116500,11,67.0
1515,4130116500,12,66.1
1516,4130116500,13,64.22222222222223
1517,4130116500,14,65.2
1518,4130116500,15,64.1
1519,4130116500,16,65.4
1520,4130116500,17,66.3
1521,4130116500,18,68.7
1522,4130116500,19,67.5
1523,4130116500,20,66.9
1524,4130116500,21,68.5
1525,4130116500,22,66.3
1526,4130116500,23,69.0
1527,4130117300,0,66.0
1528,4130117300,1,69.0
1529,4130117300,2,62.4
1530,4130117300,3,66.0
1531,4130117300,4,63.7
1532,4130117300,5,61.8
1533,4130117300,6,49.9
1534,4130117300,7,42.2
1535,4130117300,8,43.4
1536,4130117300,9,46.9
1537,4130117300,10,41.6
1538,4130117300,11,40.5
1539,4130117300,12,39.4
1540,4130117300,13,41.666666666666664
1541,4130117300,14,39.9
1542,4130117300,15,41.8
1543,4130117300,16,41.3
1544,4130117300,17,39.2
1545,4130117300,18,40.0
1546,4130117300,19,39.6
1547,4130117300,20,39.4
1548,4130117300,21,43.9
1549,4130117300,22,46.7
1550,4130117300,23,51.6
1551,4130117500,0,58.0
1552,4130117500,1,58.0
1553,4130117500,2,52.9
1554,4130117500,3,52.6
1555,4130117500,4,50.5
1556,4130117500,5,49.2
1557,4130117500,6,29.7
1558,4130117500,7,23.2
1559,4130117500,8,24.1
1560,4130117500,9,26.1
1561,4130117500,10,21.3
1562,4130117500,11,21.8
1563,4130117500,12,21.5
1564,4130117500,13,23.0
1565,4130117500,14,20.7
1566,4130117500,15,21.6
1567,4130117500,16,19.6
1568,4130117500,17,19.0
1569,4130117500,18,19.7
1570,4130117500,19,21.5
1571,4130117500,20,24.8
1572,4130117500,21,27.5
1573,4130117500,22,32.7
1574,4130117500,23,36.5
1575,4130118000,0,80.0
1576,4130118000,1,73.6
1577,4130118000,2,77.5
1578,4130118000,3,76.0
1579,4130118000,4,76.2
1580,4130118000,5,76.6
1581,4130118000,6,75.4
1582,4130118000,7,74.8
1583,4130118000,8,71.5
1584,4130118000,9,70.7
1585,4130118000,10,75.6
1586,4130118000,11,66.0
1587,4130118000,12,74.8
1588,4130118000,13,69.33333333333333
1589,4130118000,14,79.3
1590,4130118000,15,80.8
1591,4130118000,16,80.1
1592,4130118000,17,80.5
1593,4130118000,18,74.1
1594,4130118000,19,74.7
1595,4130118000,20,75.1
1596,4130118000,21,76.6
1597,4130118000,22,74.9
1598,4130118000,23,78.2
1599,4130118400,0,68.9
1600,4130118400,1,69.2
1601,4130118400,2,70.4
1602,4130118400,3,69.1
1603,4130118400,4,68.7
1604,4130118400,5,68.8
1605,4130118400,6,71.0
1606,4130118400,7,69.4
1607,4130118400,8,65.0
1608,4130118400,9,63.6
1609,4130118400,10,66.2
1610,4130118400,11,66.1
1611,4130118400,12,65.9
1612,4130118400,13,64.44444444444444
1613,4130118400,14,64.9
1614,4130118400,15,63.2
1615,4130118400,16,63.5
1616,4130118400,17,61.6
1617,4130118400,18,63.4
1618,4130118400,19,65.8
1619,4130118400,20,66.2
1620,4130118400,21,66.9
1621,4130118400,22,67.1
1622,4130118400,23,67.1
1623,4130119500,0,31.8
1624,4130119500,1,38.4
1625,4130119500,2,37.2
1626,4130119500,3,43.0
1627,4130119500,4,41.8
1628,4130119500,5,36.9
1629,4130119500,6,35.2
1630,4130119500,7,35.6
1631,4130119500,8,35.5
1632,4130119500,9,32.3
1633,4130119500,10,32.0
1634,4130119500,11,33.4
1635,4130119500,12,28.8
1636,4130119500,13,29.0
1637,4130119500,14,28.8
1638,4130119500,15,27.8
1639,4130119500,16,30.8
1640,4130119500,17,32.4
1641,4130119500,18,29.7
1642,4130119500,19,30.6
1643,4130119500,20,31.3
1644,4130119500,21,30.2
1645,4130119500,22,32.6
1646,4130119500,23,33.9
1647,4130120000,0,68.9
1648,4130120000,1,69.2
1649,4130120000,2,70.4
1650,4130120000,3,69.1
1651,4130120000,4,68.7
1652,4130120000,5,68.8
1653,4130120000,6,71.0
1654,4130120000,7,69.4
1655,4130120000,8,65.3
1656,4130120000,9,63.6
1657,4130120000,10,66.2
1658,4130120000,11,66.1
1659,4130120000,12,65.9
1660,4130120000,13,64.44444444444444
1661,4130120000,14,64.9
1662,4130120000,15,63.2
1663,4130120000,16,63.5
1664,4130120000,17,61.6
1665,4130120000,18,63.4
1666,4130120000,19,65.8
1667,4130120000,20,65.9
1668,4130120000,21,66.9
1669,4130120000,22,67.1
1670,4130120000,23,67.1
1671,4130120400,0,45.0
1672,4130120400,1,45.0
1673,4130120400,2,42.8
1674,4130120400,3,42.7
1675,4130120400,4,41.9
1676,4130120400,5,40.9
1677,4130120400,6,35.1
1678,4130120400,7,33.0
1679,4130120400,8,35.7
1680,4130120400,9,35.2
1681,4130120400,10,36.0
1682,4130120400,11,35.1
1683,4130120400,12,33.2
1684,4130120400,13,33.666666666666664
1685,4130120400,14,36.8
1686,4130120400,15,35.2
1687,4130120400,16,28.7
1688,4130120400,17,32.3
1689,4130120400,18,36.5
1690,4130120400,19,28.9
1691,4130120400,20,33.0
1692,4130120400,21,31.2
1693,4130120400,22,32.0
1694,4130120400,23,32.3
1695,4130121600,0,36.0
1696,4130121600,1,36.0
1697,4130121600,2,36.0
1698,4130121600,3,36.0
1699,4130121600,4,36.0
1700,4130121600,5,34.57142857142857
1701,4130121600,6,23.142857142857142
1702,4130121600,7,13.285714285714286
1703,4130121600,8,15.5
1704,4130121600,9,14.5
1705,4130121600,10,23.625
1706,4130121600,11,18.1
1707,4130121600,12,11.625
1708,4130121600,13,9.833333333333334
1709,4130121600,14,10.2
1710,4130121600,15,8.555555555555555
1711,4130121600,16,14.5
1712,4130121600,17,16.0
1713,4130121600,18,8.3
1714,4130121600,19,17.125
1715,4130121600,20,13.125
1716,4130121600,21,16.333333333333332
1717,4130121600,22,18.857142857142858
1718,4130121600,23,24.625
1719,4130123800,0,21.7
1720,4130123800,1,31.5
1721,4130123800,2,27.6
1722,4130123800,3,32.5
1723,4130123800,4,37.6
1724,4130123800,5,33.8
1725,4130123800,6,30.7
1726,4130123800,7,20.6
1727,4130123800,8,25.1
1728,4130123800,9,24.9
1729,4130123800,10,21.1
1730,4130123800,11,25.7
1731,4130123800,12,26.3
1732,4130123800,13,28.77777777777778
1733,4130123800,14,23.6
1734,4130123800,15,27.7
1735,4130123800,16,26.4
1736,4130123800,17,24.7
1737,4130123800,18,30.7
1738,4130123800,19,27.3
1739,4130123800,20,31.2
1740,4130123800,21,29.2
1741,4130123800,22,30.1
1742,4130123800,23,26.7
1743,4130124900,0,43.0
1744,4130124900,1,43.0
1745,4130124900,2,44.5
1746,4130124900,3,42.3
1747,4130124900,4,42.2
1748,4130124900,5,43.5
1749,4130124900,6,31.9
1750,4130124900,7,32.3
1751,4130124900,8,26.1
1752,4130124900,9,35.2
1753,4130124900,10,31.5
1754,4130124900,11,33.0
1755,4130124900,12,27.8
1756,4130124900,13,32.111111111111114
1757,4130124900,14,29.4
1758,4130124900,15,28.7
1759,4130124900,16,27.3
1760,4130124900,17,34.3
1761,4130124900,18,38.1
1762,4130124900,19,29.3
1763,4130124900,20,37.5
1764,4130124900,21,37.8
1765,4130124900,22,36.9
1766,4130124900,23,37.0
1767,4130125400,0,41.0
1768,4130125400,1,41.6
1769,4130125400,2,42.0
1770,4130125400,3,42.8
1771,4130125400,4,43.7
1772,4130125400,5,43.0
1773,4130125400,6,42.9
1774,4130125400,7,42.7
1775,4130125400,8,44.3
1776,4130125400,9,45.2
1777,4130125400,10,43.0
1778,4130125400,11,43.4
1779,4130125400,12,43.8
1780,4130125400,13,43.111111111111114
1781,4130125400,14,42.2
1782,4130125400,15,41.7
1783,4130125400,16,41.2
1784,4130125400,17,41.9
1785,4130125400,18,42.0
1786,4130125400,19,43.8
1787,4130125400,20,45.6
1788,4130125400,21,46.0
1789,4130125400,22,46.7
1790,4130125400,23,46.7
1791,4130127200,0,68.9
1792,4130127200,1,69.2
1793,4130127200,2,70.4
1794,4130127200,3,69.1
1795,4130127200,4,68.7
1796,4130127200,5,68.8
1797,4130127200,6,71.0
1798,4130127200,7,69.4
1799,4130127200,8,65.2
1800,4130127200,9,63.6
1801,4130127200,10,66.2
1802,4130127200,11,66.1
1803,4130127200,12,65.9
1804,4130127200,13,64.44444444444444
1805,4130127200,14,64.9
1806,4130127200,15,63.2
1807,4130127200,16,63.5
1808,4130127200,17,61.6
1809,4130127200,18,63.4
1810,4130127200,19,65.8
1811,4130127200,20,68.0
1812,4130127200,21,66.9
1813,4130127200,22,67.8
1814,4130127200,23,67.1
1815,4130129100,0,47.5
1816,4130129100,1,45.9
1817,4130129100,2,48.0
1818,4130129100,3,45.6
1819,4130129100,4,49.1
1820,4130129100,5,45.5
1821,4130129100,6,43.6
1822,4130129100,7,48.4
1823,4130129100,8,48.1
1824,4130129100,9,47.8
1825,4130129100,10,45.8
1826,4130129100,11,44.2
1827,4130129100,12,43.2
1828,4130129100,13,44.55555555555556
1829,4130129100,14,40.3
1830,4130129100,15,43.6
1831,4130129100,16,39.8
1832,4130129100,17,40.0
1833,4130129100,18,40.9
1834,4130129100,19,35.5
1835,4130129100,20,43.4
1836,4130129100,21,38.9
1837,4130129100,22,40.9
1838,4130129100,23,42.0
1839,4130129500,0,22.0
1840,4130129500,5,31.0
1841,4130129500,6,15.5
1842,4130129500,7,21.0
1843,4130129500,8,15.0
1844,4130129500,9,24.0
1845,4130129500,10,17.0
1846,4130129500,11,25.5
1847,4130129500,12,24.0
1848,4130129500,13,25.5
1849,4130129500,14,23.25
1850,4130129500,15,22.5
1851,4130129500,16,19.0
1852,4130129500,17,23.428571428571427
1853,4130129500,18,23.333333333333332
1854,4130129500,19,24.6
1855,4130129500,20,18.25
1856,4130129500,21,23.25
1857,4130129500,22,23.8
1858,4130129500,23,24.5
1859,4130129800,0,46.3
1860,4130129800,1,44.6
1861,4130129800,2,43.9
1862,4130129800,3,52.2
1863,4130129800,4,47.1
1864,4130129800,5,49.1
1865,4130129800,6,46.0
1866,4130129800,7,48.6
1867,4130129800,8,48.4
1868,4130129800,9,45.4
1869,4130129800,10,44.2
1870,4130129800,11,41.6
1871,4130129800,12,42.3
1872,4130129800,13,41.333333333333336
1873,4130129800,14,43.6
1874,4130129800,15,41.8
1875,4130129800,16,44.6
1876,4130129800,17,39.6
1877,4130129800,18,42.7
1878,4130129800,19,39.5
1879,4130129800,20,45.7
1880,4130129800,21,42.6
1881,4130129800,22,44.2
1882,4130129800,23,46.3
1883,4130130300,0,35.0
1884,4130130300,1,35.0
1885,4130130300,2,33.3
1886,4130130300,3,35.0
1887,4130130300,4,35.0
1888,4130130300,5,35.3
1889,4130130300,6,26.5
1890,4130130300,7,20.6
1891,4130130300,8,19.1
1892,4130130300,9,19.2
1893,4130130300,10,19.5
1894,4130130300,11,20.8
1895,4130130300,12,19.6
1896,4130130300,13,16.77777777777778
1897,4130130300,14,10.4
1898,4130130300,15,21.2
1899,4130130300,16,18.8
1900,4130130300,17,16.1
1901,4130130300,18,17.1
1902,4130130300,19,16.2
1903,4130130300,20,18.7
1904,4130130300,21,20.1
1905,4130130300,22,21.8
1906,4130130300,23,21.3
1907,4130131300,0,35.0
1908,4130131300,1,35.0
1909,4130131300,2,35.6
1910,4130131300,3,35.0
1911,4130131300,4,35.0
1912,4130131300,5,35.0
1913,4130131300,6,29.9
1914,4130131300,7,30.0
1915,4130131300,8,26.0
1916,4130131300,9,27.6
1917,4130131300,10,25.9
1918,4130131300,11,29.3
1919,4130131300,12,31.1
1920,4130131300,13,24.22222222222222
1921,4130131300,14,27.3
1922,4130131300,15,24.0
1923,4130131300,16,30.3
1924,4130131300,17,29.0
1925,4130131300,18,26.6
1926,4130131300,19,23.4
1927,4130131300,20,28.4
1928,4130131300,21,29.2
1929,4130131300,22,28.7
1930,4130131300,23,29.2
1931,4130132700,0,44.8
1932,4130132700,1,47.1
1933,4130132700,2,43.8
1934,4130132700,3,42.8
1935,4130132700,4,41.9
1936,4130132700,5,40.5
1937,4130132700,6,43.8
1938,4130132700,7,44.2
1939,4130132700,8,45.1
1940,4130132700,9,45.0
1941,4130132700,10,43.9
1942,4130132700,11,43.3
1943,4130132700,12,45.8
1944,4130132700,13,44.888888888888886
1945,4130132700,14,45.6
1946,4130132700,15,44.1
1947,4130132700,16,45.0
1948,4130132700,17,44.4
1949,4130132700,18,45.6
1950,4130132700,19,44.7
1951,4130132700,20,45.1
1952,4130132700,21,45.0
1953,4130132700,22,42.1
1954,4130132700,23,47.4
1955,4130133900,0,45.9
1956,4130133900,1,47.2
1957,4130133900,2,48.9
1958,4130133900,3,50.5
1959,4130133900,4,55.7
1960,4130133900,5,52.4
1961,4130133900,6,52.8
1962,4130133900,7,47.4
1963,4130133900,8,50.5
1964,4130133900,9,44.6
1965,4130133900,10,42.1
1966,4130133900,11,44.5
1967,4130133900,12,46.5
1968,4130133900,13,44.55555555555556
1969,4130133900,14,40.3
1970,4130133900,15,42.2
1971,4130133900,16,46.4
1972,4130133900,17,46.2
1973,4130133900,18,40.1
1974,4130133900,19,44.6
1975,4130133900,20,45.3
1976,4130133900,21,47.8
1977,4130133900,22,49.4
1978,4130133900,23,47.1
1979,4130134000,0,45.8
1980,4130134000,1,47.7
1981,4130134000,2,45.2
1982,4130134000,3,41.8
1983,4130134000,4,44.9
1984,4130134000,5,48.6
1985,4130134000,6,45.1
1986,4130134000,7,45.7
1987,4130134000,8,43.0
1988,4130134000,9,37.1
1989,4130134000,10,42.3
1990,4130134000,11,42.2
1991,4130134000,12,35.4
1992,4130134000,13,37.888888888888886
1993,4130134000,14,36.1
1994,4130134000,15,40.4
1995,4130134000,16,38.8
1996,4130134000,17,36.4
1997,4130134000,18,35.7
1998,4130134000,19,36.0
1999,4130134000,20,45.8
